,日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量,成交金额,累计涨幅
3118,2014-11-20,'000300,沪深300,2537.099,2545.473,2522.8360000000002,2528.78,2537.223,-0.124,-0.0049,106149864,98145538650.0,
3119,2014-11-21,'000300,沪深300,2583.455,2585.362,2530.032,2537.538,2537.099,46.356,1.8271,151028139,143750813260.0,
3120,2014-11-24,'000300,沪深300,2649.258,2667.671,2602.944,2614.16,2583.455,65.803,2.5471,279839720,264974912281.0,
3121,2014-11-25,'000300,沪深300,2685.5609999999997,2686.063,2643.843,2650.085,2649.258,36.303,1.3703,222611699,206879208489.0,
3122,2014-11-26,'000300,沪深300,2723.018,2723.36,2690.31,2695.263,2685.561,37.457,1.3948,243962485,239333899163.0,
3123,2014-11-27,'000300,沪深300,2754.49,2754.49,2718.704,2737.03,2723.018,31.472,1.1558,265464730,261164877169.0,
3124,2014-11-28,'000300,沪深300,2808.8190000000004,2809.5429999999997,2740.3740000000003,2753.925,2754.49,54.329,1.9724,375323662,330256023242.0,
3125,2014-12-01,'000300,沪深300,2819.812,2855.3320000000003,2808.653,2825.611,2808.819,10.993,0.3914,365487417,338833084229.0,
3126,2014-12-02,'000300,沪深300,2923.94,2944.506,2804.2929999999997,2807.3379999999997,2819.812,104.128,3.6927,361465322,341185189116.0,
3127,2014-12-03,'000300,沪深300,2967.5490000000004,3028.225,2912.2459999999996,2936.1240000000003,2923.94,43.609,1.4914,466156685,464857500377.0,
3128,2014-12-04,'000300,沪深300,3104.3509999999997,3104.89,2968.8759999999997,2975.403,2967.549,136.802,4.6099,426812928,433875560243.0,
3129,2014-12-05,'000300,沪深300,3124.885,3195.798,3011.9359999999997,3143.968,3104.351,20.534,0.6615,524881260,554362904944.0,
3130,2014-12-08,'000300,沪深300,3252.881,3270.881,3075.7,3108.272,3124.885,127.996,4.096,484462344,515773683037.0,
3131,2014-12-09,'000300,沪深300,3106.913,3387.827,3074.5159999999996,3233.097,3252.881,-145.968,-4.4873,632874567,702150099247.0,
3132,2014-12-10,'000300,沪深300,3221.546,3229.047,3058.191,3120.212,3106.913,114.633,3.6896,425018708,477300103105.0,
3133,2014-12-11,'000300,沪深300,3183.012,3254.4240000000004,3158.4429999999998,3185.1609999999996,3221.546,-38.534,-1.1961,367091691,392944833604.0,
3134,2014-12-12,'000300,沪深300,3193.2270000000003,3239.447,3167.928,3182.923,3183.012,10.215,0.3209,301065325,337817436996.0,
3135,2014-12-15,'000300,沪深300,3217.228,3226.2209999999995,3143.297,3176.829,3193.227,24.001,0.7516,290193834,326668040798.0,
3136,2014-12-16,'000300,沪深300,3303.402,3303.402,3207.688,3221.3579999999997,3217.228,86.174,2.6785,358123847,425665729151.0,
3137,2014-12-17,'000300,沪深300,3360.598,3368.1940000000004,3275.736,3325.82,3303.402,57.196,1.7314,448140770,527748937956.0,
3138,2014-12-18,'000300,沪深300,3345.927,3393.711,3322.2290000000003,3359.09,3360.598,-14.671,-0.4366,355970207,416260448852.0,
3139,2014-12-19,'000300,沪深300,3383.167,3397.183,3280.9159999999997,3345.6290000000004,3345.927,37.24,1.113,411211590,435516864940.0,
3140,2014-12-22,'000300,沪深300,3394.4809999999998,3455.2070000000003,3357.6609999999996,3396.2509999999997,3383.167,11.314,0.3344,549801671,537021101759.0,
3141,2014-12-23,'000300,沪深300,3324.9240000000004,3431.7790000000005,3316.913,3358.798,3394.481,-69.557,-2.0491,369736093,377227774057.0,
3142,2014-12-24,'000300,沪深300,3230.385,3340.357,3188.495,3332.1459999999997,3324.924,-94.539,-2.8433,317449587,339475799573.0,
3143,2014-12-25,'000300,沪深300,3335.4190000000003,3335.7790000000005,3226.322,3254.48,3230.385,105.034,3.2514,309799547,330128939928.0,
3144,2014-12-26,'000300,沪深300,3445.8390000000004,3453.3379999999997,3335.012,3343.64,3335.419,110.42,3.3105,384614124,438838427110.0,
3145,2014-12-29,'000300,沪深300,3455.455,3524.28,3405.836,3502.183,3445.839,9.616,0.2791,425015037,505004508391.0,
3146,2014-12-30,'000300,沪深300,3457.554,3491.8259999999996,3422.1740000000004,3450.8140000000003,3455.455,2.099,0.0607,328233873,394607772399.0,
3147,2014-12-31,'000300,沪深300,3533.705,3542.34,3452.498,3462.389,3457.554,76.151,2.2025,345934760,403710888146.0,
3148,2015-01-05,'000300,沪深300,3641.5409999999997,3669.042,3551.51,3566.0890000000004,3533.705,107.836,3.0516,451198098,519849817448.0,
3149,2015-01-06,'000300,沪深300,3641.059,3683.2259999999997,3587.2309999999998,3608.428,3641.541,-0.482,-0.0132,420962185,498529588258.0,
3150,2015-01-07,'000300,沪深300,3643.79,3671.19,3601.698,3620.9240000000004,3641.059,2.731,0.075,320191232,398731720502.0,
3151,2015-01-08,'000300,沪深300,3559.259,3659.945,3552.1,3650.073,3643.79,-84.531,-2.3199,295003045,355831967325.0,
3152,2015-01-09,'000300,沪深300,3546.723,3689.7529999999997,3536.395,3547.574,3559.259,-12.536,-0.3522,349982672,430210592272.0,
3153,2015-01-12,'000300,沪深300,3513.5759999999996,3560.527,3461.322,3531.515,3546.723,-33.147,-0.9346,266567175,334257133083.0,
3154,2015-01-13,'000300,沪深300,3514.04,3550.158,3494.768,3506.4509999999996,3513.576,0.464,0.0132,187153965,250796676069.0,
3155,2015-01-14,'000300,沪深300,3502.423,3547.242,3471.56,3522.907,3514.04,-11.617,-0.3306,196012510,241285837533.0,
3156,2015-01-15,'000300,沪深300,3604.1209999999996,3604.1209999999996,3482.27,3501.719,3502.423,101.698,2.9036,237812338,303445351108.0,
3157,2015-01-16,'000300,沪深300,3635.1459999999997,3662.158,3601.258,3616.248,3604.121,31.025,0.8608,282681614,355568710742.0,
3158,2015-01-19,'000300,沪深300,3355.155,3497.252,3330.9809999999998,3414.013,3635.146,-279.991,-7.7023,329505275,366017532103.0,
3159,2015-01-20,'000300,沪深300,3396.222,3419.204,3325.6809999999996,3336.7929999999997,3355.155,41.067,1.224,297843232,381917903845.0,
3160,2015-01-21,'000300,沪深300,3548.885,3557.7940000000003,3409.43,3420.491,3396.222,152.663,4.4951,337928210,425433704264.0,
3161,2015-01-22,'000300,沪深300,3567.613,3576.756,3520.053,3551.052,3548.885,18.728,0.5277,268853599,345026040998.0,
3162,2015-01-23,'000300,沪深300,3571.732,3627.8059999999996,3548.6259999999997,3582.0879999999997,3567.613,4.119,0.1155,280172172,361835546416.0,
3163,2015-01-26,'000300,沪深300,3607.985,3611.617,3559.3759999999997,3580.118,3571.732,36.253,1.015,239766203,309585710088.0,
3164,2015-01-27,'000300,沪深300,3574.9309999999996,3616.258,3510.0170000000003,3614.038,3607.985,-33.054,-0.9161,287669179,357548249621.0,
3165,2015-01-28,'000300,沪深300,3525.323,3583.312,3512.393,3547.239,3574.931,-49.608,-1.3877,216220214,278749164896.0,
3166,2015-01-29,'000300,沪深300,3481.798,3505.5820000000003,3453.901,3474.915,3525.323,-43.525,-1.2346,211618860,251897926442.0,
3167,2015-01-30,'000300,沪深300,3434.39,3514.217,3431.9359999999997,3496.885,3481.798,-47.408,-1.3616,196479157,237420793858.0,
3168,2015-02-02,'000300,沪深300,3353.96,3407.256,3347.085,3360.1929999999998,3434.39,-80.43,-2.3419,195183699,224837769887.0,
3169,2015-02-03,'000300,沪深300,3437.445,3441.7090000000003,3360.717,3388.6020000000003,3353.96,83.485,2.4891,192846096,241100023193.0,
3170,2015-02-04,'000300,沪深300,3401.768,3476.817,3399.565,3446.1440000000002,3437.445,-35.677,-1.0379,191304349,244034297155.0,
3171,2015-02-05,'000300,沪深300,3366.946,3487.9509999999996,3366.862,3487.9509999999996,3401.768,-34.822,-1.0236,250430609,311523669172.0,
3172,2015-02-06,'000300,沪深300,3312.42,3374.051,3285.935,3352.33,3366.946,-54.526,-1.6194,192664186,221433183351.0,
3173,2015-02-09,'000300,沪深300,3345.921,3376.526,3298.597,3305.7340000000004,3312.42,33.501,1.0114,172353820,220766525021.0,
3174,2015-02-10,'000300,沪深300,3406.9429999999998,3407.18,3339.548,3345.077,3345.921,61.022,1.8238,159309088,199120680699.0,
3175,2015-02-11,'000300,沪深300,3434.1240000000003,3445.655,3412.136,3415.9770000000003,3406.943,27.181,0.7978,144613772,185979219656.0,
3176,2015-02-12,'000300,沪深300,3442.8740000000003,3453.5820000000003,3405.627,3435.361,3434.124,8.75,0.2548,156081691,191285873488.0,
3177,2015-02-13,'000300,沪深300,3469.828,3509.505,3452.079,3458.827,3442.874,26.954,0.7829,201089971,247076153339.0,
3178,2015-02-16,'000300,沪深300,3499.4829999999997,3504.475,3466.607,3473.289,3469.828,29.655,0.8547,165641343,222799721247.0,
3179,2015-02-17,'000300,沪深300,3522.322,3536.82,3511.093,3511.5440000000003,3499.483,22.839,0.6526,165328313,214457267905.0,
3180,2015-02-25,'000300,沪深300,3478.7290000000003,3529.55,3463.955,3529.55,3522.322,-43.593,-1.2376,165539351,211739059322.0,
3181,2015-02-26,'000300,沪深300,3566.295,3569.33,3456.8709999999996,3473.7129999999997,3478.729,87.566,2.5172,229328438,279809075234.0,
3182,2015-02-27,'000300,沪深300,3572.843,3594.813,3560.455,3565.2329999999997,3566.295,6.548,0.1836,222786438,271861944608.0,
3183,2015-03-02,'000300,沪深300,3601.265,3608.691,3566.527,3603.452,3572.843,28.422,0.7955,248176125,325164897145.0,
3184,2015-03-03,'000300,沪深300,3507.9,3579.315,3504.2009999999996,3579.315,3601.265,-93.365,-2.5926,261866489,335700118167.0,
3185,2015-03-04,'000300,沪深300,3530.822,3540.9120000000003,3497.172,3514.667,3507.9,22.922,0.6534,199663981,257468790961.0,
3186,2015-03-05,'000300,沪深300,3496.344,3517.083,3467.676,3513.2490000000003,3530.822,-34.478,-0.9765,217508805,279030592350.0,
3187,2015-03-06,'000300,沪深300,3478.52,3516.243,3472.3920000000003,3501.184,3496.344,-17.824,-0.5098,181518054,233468244766.0,
3188,2015-03-09,'000300,沪深300,3537.75,3546.705,3417.486,3449.696,3478.52,59.23,1.7027,233940411,277860471571.0,
3189,2015-03-10,'000300,沪深300,3520.611,3551.205,3511.985,3523.64,3537.75,-17.139,-0.4845,194267657,245366625918.0,
3190,2015-03-11,'000300,沪深300,3524.653,3568.9159999999997,3512.218,3524.575,3520.611,4.042,0.1148,188947825,235772755479.0,
3191,2015-03-12,'000300,沪深300,3592.844,3603.341,3536.534,3557.6859999999997,3524.653,68.191,1.9347,265664625,322141249344.0,
3192,2015-03-13,'000300,沪深300,3617.657,3641.3920000000003,3594.742,3604.671,3592.844,24.813,0.6906,246864768,297298516465.0,
3193,2015-03-16,'000300,沪深300,3705.671,3705.739,3621.119,3641.7729999999997,3617.657,88.014,2.4329,275438307,358497570207.0,
3194,2015-03-17,'000300,沪深300,3757.1220000000003,3762.575,3716.809,3733.961,3705.671,51.451,1.3884,371625666,455003825887.0,
3195,2015-03-18,'000300,沪深300,3846.055,3846.055,3763.848,3769.086,3757.122,88.933,2.3671,415190011,484465529242.0,
3196,2015-03-19,'000300,沪深300,3839.739,3859.1259999999997,3809.7059999999997,3851.2490000000003,3846.055,-6.316,-0.1642,391547630,463212821639.0,
3197,2015-03-20,'000300,沪深300,3892.574,3916.863,3832.4159999999997,3852.492,3839.739,52.835,1.376,401817552,544468374302.0,
3198,2015-03-23,'000300,沪深300,3972.0609999999997,3972.296,3922.21,3923.083,3892.574,79.487,2.042,391119922,519760220709.0,
3199,2015-03-24,'000300,沪深300,3973.046,3989.8579999999997,3883.782,3980.066,3972.061,0.985,0.0248,468581312,591066800604.0,
3200,2015-03-25,'000300,沪深300,3940.4120000000003,3980.716,3913.988,3961.578,3973.046,-32.634,-0.8214,379968851,501733891680.0,
3201,2015-03-26,'000300,沪深300,3949.9990000000003,3991.9970000000003,3892.8779999999997,3921.745,3940.412,9.587,0.2433,346756315,468538490771.0,
3202,2015-03-27,'000300,沪深300,3971.697,3993.032,3932.87,3957.542,3949.999,21.698,0.5493,298756064,393132347578.0,
3203,2015-03-30,'000300,沪深300,4088.178,4101.651,3999.0240000000003,3999.0240000000003,3971.697,116.481,2.9328,428297020,546211078887.0,
3204,2015-03-31,'000300,沪深300,4051.204,4166.018,4037.7709999999997,4138.885,4088.178,-36.974,-0.9044,436065635,598121732643.0,
3205,2015-04-01,'000300,沪深300,4123.895,4139.499,4046.9390000000003,4057.5009999999997,4051.204,72.691,1.7943,329512853,466596904663.0,
3206,2015-04-02,'000300,沪深300,4124.776,4156.842000000001,4068.6490000000003,4149.946,4123.895,0.881,0.0214,339070487,476617837707.0,
3207,2015-04-03,'000300,沪深300,4170.538,4170.558,4092.383,4104.6720000000005,4124.776,45.762,1.1094,321303766,466965600575.0,
3208,2015-04-07,'000300,沪深300,4260.044,4260.471,4197.019,4213.894,4170.538,89.506,2.1461,415362654,564646323685.0,
3209,2015-04-08,'000300,沪深300,4295.803,4304.78,4204.826,4277.45,4260.044,35.759,0.8394,458676715,658308062760.0,
3210,2015-04-09,'000300,沪深300,4262.138,4332.166,4212.611,4316.958,4295.803,-33.665,-0.7837,439699902,650419151486.0,
3211,2015-04-10,'000300,沪深300,4344.416,4351.687,4231.196,4249.383,4262.138,82.278,1.9304,348190170,509354291196.0,
3212,2015-04-13,'000300,沪深300,4421.073,4432.024,4361.589,4394.0470000000005,4344.416,76.657,1.7645,434153036,598518139930.0,
3213,2015-04-14,'000300,沪深300,4438.184,4474.353,4385.907999999999,4432.126,4421.073,17.111,0.387,434432126,602127441917.0,
3214,2015-04-15,'000300,沪深300,4380.513,4475.997,4379.609,4439.314,4438.184,-57.671,-1.2994,472154131,596822875636.0,
3215,2015-04-16,'000300,沪深300,4513.545999999999,4513.765,4335.63,4355.491,4380.513,133.033,3.0369,422603748,564722844124.0,
3216,2015-04-17,'000300,沪深300,4596.1359999999995,4630.27,4553.904,4578.679,4513.546,82.59,1.8298,552802663,733953610122.0,
3217,2015-04-20,'000300,沪深300,4521.919,4671.168,4492.6,4615.034000000001,4596.136,-74.217,-1.6148,686439075,939264904128.0,
3218,2015-04-21,'000300,沪深300,4619.164000000001,4620.058,4504.558,4520.460999999999,4521.919,97.245,2.1505,490314991,685365027867.0,
3219,2015-04-22,'000300,沪深300,4739.814,4740.933,4632.589,4637.055,4619.164,120.65,2.6119,516213792,769924803864.0,
3220,2015-04-23,'000300,沪深300,4740.892,4782.044,4693.967000000001,4764.481,4739.814,1.078,0.0227,497430954,752258236225.0,
3221,2015-04-24,'000300,沪深300,4702.641,4730.43,4618.318,4682.626,4740.892,-38.251,-0.8068,480152936,721273097490.0,
3222,2015-04-27,'000300,沪深300,4807.592000000001,4810.485,4735.31,4753.871,4702.641,104.951,2.2317,513076548,765910402328.0,
3223,2015-04-28,'000300,沪深300,4741.861,4839.0779999999995,4703.567,4811.319,4807.592,-65.731,-1.3672,608638545,860349875255.0,
3224,2015-04-29,'000300,沪深300,4774.326,4797.927,4695.793,4722.903,4741.861,32.465,0.6846,395056980,601676350605.0,
3225,2015-04-30,'000300,沪深300,4749.8859999999995,4818.725,4749.485,4788.412,4774.326,-24.44,-0.5119,399727444,612511415165.0,
3226,2015-05-04,'000300,沪深300,4787.741,4795.915,4699.398,4757.637,4749.886,37.855,0.797,377843853,565453373624.0,
3227,2015-05-05,'000300,沪深300,4596.837,4785.192,4572.983,4785.192,4787.741,-190.904,-3.9874,460419626,660020218474.0,
3228,2015-05-06,'000300,沪深300,4553.327,4700.909000000001,4511.7609999999995,4626.231,4596.837,-43.51,-0.9465,376073702,586033987365.0,
3229,2015-05-07,'000300,沪深300,4470.089,4546.338,4467.459,4520.818,4553.327,-83.238,-1.8281,297759203,427189953161.0,
3230,2015-05-08,'000300,沪深300,4558.404,4559.058,4445.592000000001,4515.554,4470.089,88.315,1.9757,302407967,452090694881.0,
3231,2015-05-11,'000300,沪深300,4690.532,4690.954000000001,4535.149,4582.090999999999,4558.404,132.128,2.8986,373838420,583260408778.0,
3232,2015-05-12,'000300,沪深300,4747.420999999999,4748.004,4660.016,4692.122,4690.532,56.889,1.2128,377053891,607123299939.0,
3233,2015-05-13,'000300,沪深300,4718.436,4758.002,4678.845,4746.713,4747.421,-28.985,-0.6105,370730424,590479847838.0,
3234,2015-05-14,'000300,沪深300,4700.778,4735.284000000001,4670.168,4717.955,4718.436,-17.658,-0.3742,337725152,513219655550.0,
3235,2015-05-15,'000300,沪深300,4617.47,4690.755,4592.05,4690.755,4700.778,-83.308,-1.7722,328431166,506695010176.0,
3236,2015-05-18,'000300,沪深300,4575.14,4623.383,4565.061,4582.058,4617.47,-42.33,-0.9167,269180489,434083129375.0,
3237,2015-05-19,'000300,沪深300,4731.222,4740.005,4577.637,4577.637,4575.14,156.082,3.4115,314785952,524232160128.0,
3238,2015-05-20,'000300,沪深300,4754.919,4843.1,4745.21,4751.572,4731.222,23.697,0.5009,363180748,589956272979.0,
3239,2015-05-21,'000300,沪深300,4840.976,4841.615,4746.029,4768.689,4754.919,86.057,1.8099,305054537,505346105539.0,
3240,2015-05-22,'000300,沪深300,4951.335,4951.991,4870.598,4895.925,4840.976,110.359,2.2797,455846718,719129953200.0,
3241,2015-05-25,'000300,沪深300,5099.495,5099.839,4949.11,4949.11,4951.335,148.16,2.9923,465736590,757085825931.0,
3242,2015-05-26,'000300,沪深300,5198.918,5199.295,5063.146,5140.798,5099.495,99.423,1.9497,487949359,802295843467.0,
3243,2015-05-27,'000300,沪深300,5181.434,5226.844,5126.861,5216.17,5198.918,-17.484,-0.3363,470798730,777826309129.0,
3244,2015-05-28,'000300,沪深300,4834.0070000000005,5213.183,4831.329000000001,5174.101,5181.434,-347.427,-6.7052,571829047,873207363731.0,
3245,2015-05-29,'000300,沪深300,4840.829000000001,4924.303,4665.521,4839.53,4834.007,6.822,0.1411,427878859,636008152610.0,
3246,2015-06-01,'000300,沪深300,5076.179,5079.319,4835.774,4862.755999999999,4840.829,235.35,4.8618,417503741,637843681462.0,
3247,2015-06-02,'000300,沪深300,5161.87,5162.556,5047.081,5091.272,5076.179,85.691,1.6881,412973196,658452859697.0,
3248,2015-06-03,'000300,沪深300,5143.59,5186.967000000001,5059.495,5176.597,5161.87,-18.28,-0.3541,414258270,672056532157.0,
3249,2015-06-04,'000300,沪深300,5181.416,5194.233,4863.465,5156.012,5143.59,37.826,0.7354,482767268,735170669363.0,
3250,2015-06-05,'000300,沪深300,5230.552,5288.34,5104.178,5254.905,5181.416,49.136,0.9483,545961196,855224403052.0,
3251,2015-06-08,'000300,沪深300,5353.751,5370.609,5202.595,5259.408,5230.552,123.199,2.3554,637313237,949498013951.0,
3252,2015-06-09,'000300,沪深300,5317.460999999999,5380.4259999999995,5251.2080000000005,5379.47,5353.751,-36.29,-0.6778,570427263,871431819564.0,
3253,2015-06-10,'000300,沪深300,5309.111999999999,5374.83,5209.68,5254.304,5317.461,-8.349,-0.157,442165676,711509256785.0,
3254,2015-06-11,'000300,沪深300,5306.59,5329.295,5248.1630000000005,5305.141,5309.112,-2.522,-0.0475,392338755,660584867997.0,
3255,2015-06-12,'000300,沪深300,5335.115,5351.648,5283.085999999999,5329.278,5306.59,28.525,0.5375,430131386,694213173337.0,
3256,2015-06-15,'000300,沪深300,5221.167,5362.451999999999,5207.308,5354.014,5335.115,-113.948,-2.1358,475745703,766237730233.0,
3257,2015-06-16,'000300,沪深300,5064.821,5204.303,5015.265,5165.025,5221.167,-156.346,-2.9945,411675638,651522532247.0,
3258,2015-06-17,'000300,沪深300,5138.831,5158.367,4949.293,5072.306,5064.821,74.01,1.4613,397124187,589868366440.0,
3259,2015-06-18,'000300,沪深300,4930.549,5121.218,4926.429,5107.695,5138.831,-208.282,-4.0531,364395814,555646755662.0,
3260,2015-06-19,'000300,沪深300,4637.052,4910.45,4634.691,4847.057,4930.549,-293.497,-5.9526,358104744,519609575034.0,
3261,2015-06-23,'000300,沪深300,4786.090999999999,4786.955,4455.33,4641.425,4637.052,149.039,3.2141,365087944,536984113004.0,
3262,2015-06-24,'000300,沪深300,4880.126,4883.732,4744.306,4811.595,4786.091,94.035,1.9648,434638723,615374085939.0,
3263,2015-06-25,'000300,沪深300,4706.516,4919.263,4667.224,4906.242,4880.126,-173.61,-3.5575,446135982,640246401379.0,
3264,2015-06-26,'000300,沪深300,4336.195,4650.186,4278.675,4573.872,4706.516,-370.321,-7.8683,446639790,612959478689.0,
3265,2015-06-29,'000300,沪深300,4191.549,4451.166,4000.926,4446.842000000001,4336.195,-144.646,-3.3358,525662482,704014548847.0,
3266,2015-06-30,'000300,沪深300,4472.998,4475.767,4016.013,4161.067,4191.549,281.449,6.7147,527045280,716045824698.0,
3267,2015-07-01,'000300,沪深300,4253.021,4526.127,4235.696,4408.984,4472.998,-219.977,-4.9179,431721411,623330596858.0,
3268,2015-07-02,'000300,沪深300,4107.996,4312.19,4000.0609999999997,4287.734,4253.021,-145.025,-3.4099,457062194,593506685518.0,
3269,2015-07-03,'000300,沪深300,3885.917,4164.629,3785.902,4017.202,4107.996,-222.079,-5.406,429300850,538216869728.0,
3270,2015-07-06,'000300,沪深300,3998.5370000000003,4218.266,3832.468,4218.266,3885.917,112.62,2.8982,648094530,779558044352.0,
3271,2015-07-07,'000300,沪深300,3928.0029999999997,3960.636,3743.6240000000003,3877.8540000000003,3998.537,-70.534,-1.764,679385007,795962644454.0,
3272,2015-07-08,'000300,沪深300,3663.038,3762.6220000000003,3612.2540000000004,3651.06,3928.003,-264.965,-6.7455,581467097,640122398881.0,
3273,2015-07-09,'000300,沪深300,3897.6259999999997,3930.264,3537.8259999999996,3621.68,3663.038,234.588,6.4042,503870610,564744043358.0,
3274,2015-07-10,'000300,沪深300,4106.556,4179.111,3887.551,3916.272,3897.626,208.93,5.3604,500701802,629079512954.0,
3275,2015-07-13,'000300,沪深300,4211.812,4278.161,4072.43,4132.231,4106.556,105.256,2.5631,502092186,659251724205.0,
3276,2015-07-14,'000300,沪深300,4112.149,4258.513,4062.5,4178.63,4211.812,-99.663,-2.3663,454422009,597521262486.0,
3277,2015-07-15,'000300,沪深300,3966.759,4114.2429999999995,3899.508,4068.88,4112.149,-145.39,-3.5356,421956367,514064532339.0,
3278,2015-07-16,'000300,沪深300,3997.3559999999998,4067.022,3856.321,3949.639,3966.759,30.597,0.7713,330531345,410050894560.0,
3279,2015-07-17,'000300,沪深300,4151.496,4190.186,4000.2309999999998,4023.757,3997.356,154.14,3.856,331107131,435597103716.0,
3280,2015-07-20,'000300,沪深300,4160.612,4221.693,4106.389,4157.06,4151.496,9.116,0.2196,352673472,483493894661.0,
3281,2015-07-21,'000300,沪深300,4166.005999999999,4201.482,4081.704,4109.7609999999995,4160.612,5.394,0.1296,318374945,431695843789.0,
3282,2015-07-22,'000300,沪深300,4157.16,4187.431,4094.712,4148.56,4166.006,-8.846,-0.2123,318945997,441832505196.0,
3283,2015-07-23,'000300,沪深300,4250.805,4262.062,4148.8240000000005,4158.932,4157.16,93.645,2.2526,354471759,483972220006.0,
3284,2015-07-24,'000300,沪深300,4176.279,4299.65,4154.617,4255.198,4250.805,-74.526,-1.7532,392045373,535901647230.0,
3285,2015-07-27,'000300,沪深300,3818.7309999999998,4156.313,3817.1690000000003,4097.795999999999,4176.279,-357.548,-8.5614,365054511,477952010794.0,
3286,2015-07-28,'000300,沪深300,3811.093,3883.446,3627.421,3690.974,3818.731,-7.638,-0.2,383527216,482654543336.0,
3287,2015-07-29,'000300,沪深300,3930.3790000000004,3934.0029999999997,3769.1890000000003,3839.9590000000003,3811.093,119.286,3.13,276972845,372287868068.0,
3288,2015-07-30,'000300,沪深300,3815.4120000000003,3968.534,3802.882,3915.78,3930.379,-114.967,-2.9251,271548665,376351170573.0,
3289,2015-07-31,'000300,沪深300,3816.699,3863.6240000000003,3757.989,3777.155,3815.412,1.287,0.0337,222376767,299312543754.0,
3290,2015-08-03,'000300,沪深300,3829.235,3829.235,3742.578,3766.072,3816.699,12.536,0.3285,245805030,309631297700.0,
3291,2015-08-04,'000300,沪深300,3948.155,3948.449,3801.028,3827.373,3829.235,118.92,3.1056,220236556,288756503266.0,
3292,2015-08-05,'000300,沪深300,3866.9,3962.277,3858.66,3937.623,3948.155,-81.255,-2.058,200484269,272693513971.0,
3293,2015-08-06,'000300,沪深300,3831.8520000000003,3888.6929999999998,3793.237,3802.928,3866.9,-35.048,-0.9064,147278694,195532363765.0,
3294,2015-08-07,'000300,沪深300,3906.945,3926.6490000000003,3857.908,3866.43,3831.852,75.093,1.9597,183349153,246546119056.0,
3295,2015-08-10,'000300,沪深300,4084.365,4101.731,3932.842,3947.472,3906.945,177.42,4.5411,306780540,401702020648.0,
3296,2015-08-11,'000300,沪深300,4066.6690000000003,4110.133,4042.0040000000004,4083.5890000000004,4084.365,-17.696,-0.4333,322034191,416996541243.0,
3297,2015-08-12,'000300,沪深300,4016.1259999999997,4078.03,4015.355,4025.6740000000004,4066.669,-50.543,-1.2429,255146196,339799364935.0,
3298,2015-08-13,'000300,沪深300,4075.4629999999997,4075.7,3967.821,4010.013,4016.126,59.337,1.4775,242836979,319887602964.0,
3299,2015-08-14,'000300,沪深300,4073.54,4113.159000000001,4056.7270000000003,4097.918,4075.463,-1.923,-0.0472,253392996,340076813259.0,
3300,2015-08-17,'000300,沪深300,4077.8720000000003,4081.772,4009.99,4058.113,4073.54,4.332,0.1063,256939638,336830563044.0,
3301,2015-08-18,'000300,沪深300,3825.4120000000003,4103.054,3816.554,4084.3109999999997,4077.872,-252.46,-6.191,319881070,424924184411.0,
3302,2015-08-19,'000300,沪深300,3886.136,3898.74,3668.192,3748.2659999999996,3825.412,60.724,1.5874,269049839,340923470856.0,
3303,2015-08-20,'000300,沪深300,3761.454,3880.824,3761.454,3848.403,3886.136,-124.682,-3.2084,212167965,270576698834.0,
3304,2015-08-21,'000300,沪深300,3589.5359999999996,3757.7790000000005,3578.175,3714.289,3761.454,-171.918,-4.5705,217986403,267498426435.0,
3305,2015-08-24,'000300,沪深300,3275.534,3468.1490000000003,3266.55,3454.598,3589.536,-314.002,-8.7477,255436652,273124228208.0,
3306,2015-08-25,'000300,沪深300,3042.927,3200.1079999999997,3019.5559999999996,3070.007,3275.534,-232.607,-7.1013,276081306,281160333742.0,
3307,2015-08-26,'000300,沪深300,3025.692,3192.9320000000002,2952.008,3062.566,3042.927,-17.235,-0.5664,308270623,312188248685.0,
3308,2015-08-27,'000300,沪深300,3205.638,3206.724,3028.3979999999997,3092.812,3025.692,179.946,5.9473,267294930,278769983405.0,
3309,2015-08-28,'000300,沪深300,3342.2859999999996,3353.244,3223.6220000000003,3246.236,3205.638,136.648,4.2627,299498426,318763482694.0,
3310,2015-08-31,'000300,沪深300,3366.5359999999996,3368.2790000000005,3205.5370000000003,3307.3959999999997,3342.286,24.25,0.7256,280250403,306610891136.0,
3311,2015-09-01,'000300,沪深300,3362.083,3370.5040000000004,3190.578,3296.5290000000005,3366.536,-4.453,-0.1323,352458528,351387828324.0,
3312,2015-09-02,'000300,沪深300,3365.8320000000003,3387.02,3213.637,3220.8509999999997,3362.083,3.749,0.1115,347789412,348986389305.0,
3313,2015-09-07,'000300,沪深300,3250.485,3422.225,3240.243,3347.2929999999997,3365.832,-115.347,-3.427,204224431,221756790269.0,
3314,2015-09-08,'000300,沪深300,3334.0229999999997,3340.219,3170.8070000000002,3221.789,3250.485,83.538,2.57,154599631,168294750030.0,
3315,2015-09-09,'000300,沪深300,3399.305,3426.651,3330.29,3344.824,3334.023,65.282,1.9581,220467421,258815794996.0,
3316,2015-09-10,'000300,沪深300,3357.5609999999997,3398.316,3337.3109999999997,3349.281,3399.305,-41.744,-1.228,144882971,168108269695.0,
3317,2015-09-11,'000300,沪深300,3347.188,3383.134,3315.478,3349.877,3357.561,-10.373,-0.3089,108547508,130262410873.0,
